STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,OBS_VALUE,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN6M,_T,Y_GE15,_T,PT_RESP_ACCTB,_T,_T,_T,2024,27.57421303,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Sent or withdrew money from a bank or similar financial institution, monthly",Total,15 years old and over,Total,Percentage of respondents with a bank or similar financial institution account,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN9A,_T,Y_GE15,_T,PT_RESP_ACCTB,_T,_T,_T,2024,31.33743066,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Received information about account balance from bank through email, SMS, or text message on mobile in the past 12 months",Total,15 years old and over,Total,Percentage of respondents with a bank or similar financial institution account,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DM,_T,Y_GE15,_T,PT_RESP_SVR,_T,_T,_T,2024,45.43931469,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, monthly",Total,15 years old and over,Total,Percentage of respondents who save,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DLM,_T,Y_GE15,_T,PT_RESP_SVR,_T,_T,_T,2024,37.14960771,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, less than once a month",Total,15 years old and over,Total,Percentage of respondents who save,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN11A,_T,Y_GE15,_T,PT_RESP_NACCT,_T,_T,_T,2024,39.23169558,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No account because bank or similar financial institutions are too far away,Total,15 years old and over,Total,Percentage of respondents without an account,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN11C,_T,Y_GE15,_T,PT_RESP_NACCT,_T,_T,_T,2024,31.7985264,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No account because of a lack of necessary documentation,Total,15 years old and over,Total,Percentage of respondents without an account,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN5LM,_T,Y_GE15,_T,PT_RESP_ACCTB,_T,_T,_T,2024,42.10728992,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Deposited money into a bank or similar financial institution, less than once a month",Total,15 years old and over,Total,Percentage of respondents with a bank or similar financial institution account,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN6LM,_T,Y_GE15,_T,PT_RESP_ACCTB,_T,_T,_T,2024,45.5202106,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Sent or withdrew money from a bank or similar financial institution, less than once a month",Total,15 years old and over,Total,Percentage of respondents with a bank or similar financial institution account,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON1,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,80.34069687,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Own a mobile phone,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON1,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,81.6743035,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Own a mobile phone,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON1,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,78.99606924,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Own a mobile phone,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON1,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2024,85.17686533,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Own a mobile phone,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON1,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2024,73.07072106,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Own a mobile phone,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON1,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2024,76.58685086,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Own a mobile phone,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON1,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2024,93.60773996,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Own a mobile phone,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON1,_T,Y_GE15,RUR,PT_RESP,_T,_T,_T,2024,80.53653399,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Own a mobile phone,Total,15 years old and over,Rural area,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON1,_T,Y_GE15,URB,PT_RESP,_T,_T,_T,2024,80.11848028,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Own a mobile phone,Total,15 years old and over,Urban area,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON1,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2024,78.37939607,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Own a mobile phone,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON1,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2024,81.61321095,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Own a mobile phone,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON1,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,2024,93.13362566,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Own a mobile phone,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON1,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,2024,60.45417867,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Own a mobile phone,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,13.24381267,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to lack of money,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,13.56066995,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to lack of money,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,12.92433686,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to lack of money,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2A,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2024,9.950898125,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to lack of money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2A,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2024,18.19389025,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to lack of money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2A,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2024,15.91674979,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to lack of money,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2A,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2024,3.796975535,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to lack of money,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2A,_T,Y_GE15,RUR,PT_RESP,_T,_T,_T,2024,12.89843256,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to lack of money,Total,15 years old and over,Rural area,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2A,_T,Y_GE15,URB,PT_RESP,_T,_T,_T,2024,13.63571584,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to lack of money,Total,15 years old and over,Urban area,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2A,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2024,14.61811249,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to lack of money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2A,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2024,12.35215144,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to lack of money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2A,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,2024,4.997750844,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to lack of money,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2A,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,2024,25.99609995,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to lack of money,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2B,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,9.320570683,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to expensive minutes,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2C,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,3.16873154,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to unreliable coverage,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,10.22150519,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to reading or typing difficulties,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2D,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,9.335583445,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to reading or typing difficulties,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2D,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,11.11474824,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to reading or typing difficulties,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2024,8.034929469,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to reading or typing difficulties,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2024,13.50847767,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to reading or typing difficulties,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2D,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2024,13.012499,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to reading or typing difficulties,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2D,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2024,0.357425784,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to reading or typing difficulties,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2D,_T,Y_GE15,RUR,PT_RESP,_T,_T,_T,2024,10.84080042,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to reading or typing difficulties,Total,15 years old and over,Rural area,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2D,_T,Y_GE15,URB,PT_RESP,_T,_T,_T,2024,9.518790261,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to reading or typing difficulties,Total,15 years old and over,Urban area,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2024,10.39048285,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to reading or typing difficulties,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2024,10.11187059,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to reading or typing difficulties,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2D,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,2024,2.234404023,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to reading or typing difficulties,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2D,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,2024,22.56244553,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to reading or typing difficulties,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2E,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,5.427379826,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to family or community disapproval,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2F,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,6.268343832,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone due to personal safety concerns,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON2G,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,7.850697463,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,No mobile phone because using someone else's phone,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON3A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,8.250697957,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main reason for no phone: Not enough money,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_CON3B,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,1.012723992,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main reason for no phone: Buying minutes too expensive,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
